;id;afavor;n;total;trimestre;perc_governismo
2564;174467;412.0;480.0;86.0;2024-07-01;71.0
2565;174478;101.0;118.0;86.0;2024-07-01;100.0
2566;174537;450.0;521.0;86.0;2024-07-01;68.0
2567;174550;423.0;511.0;83.0;2024-07-01;56.0
2568;174554;386.0;449.0;86.0;2024-07-01;90.0
2569;174574;491.0;548.0;90.0;2024-07-01;77.0
2570;174585;127.0;521.0;24.0;2024-07-01;22.0
2571;174646;236.0;313.0;75.0;2024-07-01;36.0
2572;174784;401.0;465.0;86.0;2024-07-01;91.0
2573;174848;562.0;579.0;97.0;2024-07-01;100.0
2574;174856;529.0;576.0;92.0;2024-07-01;91.0
2575;174858;546.0;564.0;97.0;2024-07-01;100.0
2576;180815;518.0;560.0;93.0;2024-07-01;93.0
2577;181055;545.0;558.0;98.0;2024-07-01;100.0
2578;188256;458.0;465.0;98.0;2024-07-01;100.0
2579;191228;586.0;652.0;90.0;2024-07-01;78.0
2580;192102;340.0;429.0;79.0;2024-07-01;63.0
2581;192346;79.0;357.0;22.0;2024-07-01;18.0
2582;192699;421.0;484.0;87.0;2024-07-01;61.0
2583;192776;284.0;377.0;75.0;2024-07-01;55.0
2584;198057;287.0;416.0;69.0;2024-07-01;31.0
2585;198148;376.0;586.0;64.0;2024-07-01;40.0
2586;198615;310.0;507.0;61.0;2024-07-01;60.0
2587;1104552;412.0;503.0;82.0;2024-07-01;76.0
2588;1107970;293.0;530.0;55.0;2024-07-01;43.0
2589;1109429;481.0;593.0;81.0;2024-07-01;56.0
2590;1121948;480.0;549.0;87.0;2024-07-01;71.0
2591;1122158;312.0;350.0;89.0;2024-07-01;77.0
2592;1122974;385.0;444.0;87.0;2024-07-01;70.0
2593;1123086;531.0;630.0;84.0;2024-07-01;56.0
2594;1123756;349.0;417.0;84.0;2024-07-01;67.0
2595;1133439;490.0;526.0;93.0;2024-07-01;98.0
2596;1133810;92.0;464.0;20.0;2024-07-01;27.0
2597;1136811;238.0;463.0;51.0;2024-07-01;38.0
2598;1137070;341.0;401.0;85.0;2024-07-01;68.0
2599;1138286;309.0;373.0;83.0;2024-07-01;84.0
2600;1139285;520.0;542.0;96.0;2024-07-01;98.0
2601;1141391;346.0;421.0;82.0;2024-07-01;73.0
2602;1141398;499.0;510.0;98.0;2024-07-01;100.0
2603;1141408;472.0;537.0;88.0;2024-07-01;71.0
2604;1141411;526.0;553.0;95.0;2024-07-01;98.0
2605;1141421;412.0;476.0;87.0;2024-07-01;48.0
2606;1141431;385.0;444.0;87.0;2024-07-01;59.0
2607;1141450;279.0;364.0;77.0;2024-07-01;56.0
2608;1141456;452.0;464.0;97.0;2024-07-01;100.0
2609;1141458;311.0;339.0;92.0;2024-07-01;81.0
2610;1141459;420.0;515.0;82.0;2024-07-01;66.0
2611;1141464;405.0;417.0;97.0;2024-07-01;97.0
2612;1141470;593.0;603.0;98.0;2024-07-01;97.0
2613;1141485;412.0;524.0;79.0;2024-07-01;41.0
2614;1141487;410.0;459.0;89.0;2024-07-01;56.0
2615;1141516;344.0;430.0;80.0;2024-07-01;50.0
2616;1141518;127.0;172.0;74.0;2024-07-01;
2617;1141531;440.0;498.0;88.0;2024-07-01;72.0
2618;1141555;304.0;370.0;82.0;2024-07-01;61.0
2619;1143632;243.0;284.0;86.0;2024-07-01;68.0
2620;1143942;277.0;309.0;90.0;2024-07-01;
2621;1150418;430.0;524.0;82.0;2024-07-01;64.0
2622;1152605;371.0;514.0;72.0;2024-07-01;91.0
2623;1153423;386.0;433.0;89.0;2024-07-01;78.0
2624;1156190;115.0;626.0;18.0;2024-07-01;17.0
2625;1157130;436.0;487.0;90.0;2024-07-01;91.0
2626;1160161;481.0;553.0;87.0;2024-07-01;56.0
2627;1160510;220.0;248.0;89.0;2024-07-01;63.0
2628;1160512;359.0;438.0;82.0;2024-07-01;67.0
2629;1160517;373.0;403.0;93.0;2024-07-01;100.0
2630;1160518;376.0;485.0;78.0;2024-07-01;66.0
2631;1160527;318.0;357.0;89.0;2024-07-01;88.0
2632;1160535;510.0;537.0;95.0;2024-07-01;100.0
2633;1160538;545.0;559.0;97.0;2024-07-01;100.0
2634;1160541;42.0;50.0;84.0;2024-07-01;
2635;1160548;530.0;568.0;93.0;2024-07-01;98.0
2636;1160552;74.0;158.0;47.0;2024-07-01;
2637;1160553;243.0;255.0;95.0;2024-07-01;83.0
2638;1160556;566.0;574.0;99.0;2024-07-01;100.0
2639;1160558;135.0;516.0;26.0;2024-07-01;24.0
2640;1160559;334.0;499.0;67.0;2024-07-01;45.0
2641;1160561;20.0;99.0;20.0;2024-07-01;
2642;1160569;431.0;442.0;98.0;2024-07-01;100.0
2643;1160575;614.0;646.0;95.0;2024-07-01;98.0
2644;1160588;309.0;363.0;85.0;2024-07-01;64.0
2645;1160591;199.0;393.0;51.0;2024-07-01;11.0
2646;1160592;470.0;482.0;98.0;2024-07-01;100.0
2647;1160598;409.0;466.0;88.0;2024-07-01;78.0
2648;1160599;410.0;507.0;81.0;2024-07-01;57.0
2649;1160600;348.0;422.0;82.0;2024-07-01;50.0
2650;1160601;120.0;524.0;23.0;2024-07-01;17.0
2651;1160604;477.0;492.0;97.0;2024-07-01;100.0
2652;1160610;472.0;482.0;98.0;2024-07-01;100.0
2653;1160629;511.0;577.0;89.0;2024-07-01;68.0
2654;1160632;387.0;440.0;88.0;2024-07-01;56.0
2655;1160635;384.0;425.0;90.0;2024-07-01;92.0
2656;1160640;135.0;516.0;26.0;2024-07-01;23.0
2657;1160642;131.0;531.0;25.0;2024-07-01;15.0
2658;1160665;470.0;538.0;87.0;2024-07-01;74.0
2659;1160666;454.0;530.0;86.0;2024-07-01;66.0
2660;1160673;139.0;548.0;25.0;2024-07-01;23.0
2661;1160674;239.0;270.0;89.0;2024-07-01;53.0
2662;1160758;139.0;473.0;29.0;2024-07-01;20.0
2663;1160976;418.0;497.0;84.0;2024-07-01;75.0
2664;1161440;142.0;539.0;26.0;2024-07-01;26.0
2665;1161550;120.0;410.0;29.0;2024-07-01;20.0
2666;1162067;500.0;513.0;97.0;2024-07-01;100.0
2667;1162332;365.0;442.0;83.0;2024-07-01;56.0
2668;1163321;293.0;383.0;77.0;2024-07-01;66.0
2669;1165470;143.0;516.0;28.0;2024-07-01;20.0
2670;1166402;127.0;491.0;26.0;2024-07-01;17.0
2671;1171617;519.0;530.0;98.0;2024-07-01;98.0
2672;1171623;164.0;184.0;89.0;2024-07-01;
2673;1171786;475.0;491.0;97.0;2024-07-01;100.0
2674;1175765;96.0;131.0;73.0;2024-07-01;
2675;1178829;162.0;583.0;28.0;2024-07-01;30.0
2676;1178835;511.0;581.0;88.0;2024-07-01;73.0
2677;1178843;370.0;457.0;81.0;2024-07-01;51.0
2678;1178854;136.0;165.0;82.0;2024-07-01;58.0
2679;1178857;478.0;490.0;98.0;2024-07-01;100.0
2680;1178858;419.0;485.0;86.0;2024-07-01;53.0
2681;1178860;327.0;426.0;77.0;2024-07-01;53.0
2682;1178866;490.0;505.0;97.0;2024-07-01;100.0
2683;1178871;96.0;509.0;19.0;2024-07-01;9.0
2684;1178873;654.0;668.0;98.0;2024-07-01;100.0
2685;1178876;318.0;402.0;79.0;2024-07-01;81.0
2686;1178881;379.0;494.0;77.0;2024-07-01;65.0
2687;1178884;153.0;193.0;79.0;2024-07-01;62.0
2688;1178886;72.0;90.0;80.0;2024-07-01;
2689;1178887;628.0;642.0;98.0;2024-07-01;100.0
2690;1178895;411.0;482.0;85.0;2024-07-01;57.0
2691;1178896;223.0;293.0;76.0;2024-07-01;
2692;1178908;111.0;458.0;24.0;2024-07-01;18.0
2693;1178910;164.0;569.0;29.0;2024-07-01;30.0
2694;1178927;318.0;341.0;93.0;2024-07-01;88.0
2695;1178929;296.0;507.0;58.0;2024-07-01;39.0
2696;1178931;492.0;519.0;95.0;2024-07-01;100.0
2697;1178933;373.0;496.0;75.0;2024-07-01;46.0
2698;1178934;454.0;548.0;83.0;2024-07-01;59.0
2699;1178937;56.0;206.0;27.0;2024-07-01;27.0
2700;1178943;185.0;301.0;61.0;2024-07-01;63.0
2701;1178946;151.0;497.0;30.0;2024-07-01;20.0
2702;1178947;66.0;282.0;23.0;2024-07-01;12.0
2703;1178954;221.0;353.0;63.0;2024-07-01;45.0
2704;1178963;169.0;486.0;35.0;2024-07-01;22.0
2705;1178964;359.0;404.0;89.0;2024-07-01;85.0
2706;1178966;149.0;406.0;37.0;2024-07-01;36.0
2707;1178970;457.0;475.0;96.0;2024-07-01;100.0
2708;1178972;213.0;268.0;79.0;2024-07-01;73.0
2709;1178975;309.0;358.0;86.0;2024-07-01;59.0
2710;1178983;115.0;552.0;21.0;2024-07-01;15.0
2711;1178985;142.0;545.0;26.0;2024-07-01;29.0
2712;1178986;559.0;570.0;98.0;2024-07-01;98.0
2713;1178987;502.0;521.0;96.0;2024-07-01;98.0
2714;1178989;295.0;335.0;88.0;2024-07-01;69.0
2715;1178992;378.0;476.0;79.0;2024-07-01;57.0
2716;1178993;409.0;530.0;77.0;2024-07-01;62.0
2717;1178997;408.0;475.0;86.0;2024-07-01;67.0
2718;1179000;112.0;441.0;25.0;2024-07-01;26.0
2719;1179001;372.0;442.0;84.0;2024-07-01;54.0
2720;1180214;179.0;503.0;36.0;2024-07-01;29.0
2721;1188097;589.0;601.0;98.0;2024-07-01;100.0
2722;1191923;638.0;658.0;97.0;2024-07-01;100.0
2723;1198197;226.0;383.0;59.0;2024-07-01;51.0
2724;1198783;437.0;460.0;95.0;2024-07-01;97.0
2725;1204351;310.0;549.0;56.0;2024-07-01;34.0
2726;1204355;444.0;557.0;80.0;2024-07-01;64.0
2727;1204356;478.0;574.0;83.0;2024-07-01;62.0
2728;1204358;311.0;428.0;73.0;2024-07-01;51.0
2729;1204360;230.0;509.0;45.0;2024-07-01;45.0
2730;1204362;74.0;270.0;27.0;2024-07-01;0.0
2731;1204364;135.0;461.0;29.0;2024-07-01;31.0
2732;1204365;116.0;667.0;17.0;2024-07-01;15.0
2733;1204367;95.0;484.0;20.0;2024-07-01;21.0
2734;1204368;289.0;535.0;54.0;2024-07-01;57.0
2735;1204369;118.0;659.0;18.0;2024-07-01;17.0
2736;1204372;282.0;349.0;81.0;2024-07-01;63.0
2737;1204374;115.0;558.0;21.0;2024-07-01;18.0
2738;1204376;26.0;92.0;28.0;2024-07-01;
2739;1204378;127.0;546.0;23.0;2024-07-01;24.0
2740;1204379;373.0;443.0;84.0;2024-07-01;43.0
2741;1204387;120.0;600.0;20.0;2024-07-01;17.0
2742;1204388;149.0;573.0;26.0;2024-07-01;24.0
2743;1204390;127.0;471.0;27.0;2024-07-01;21.0
2744;1204391;345.0;419.0;82.0;2024-07-01;64.0
2745;1204394;599.0;632.0;95.0;2024-07-01;100.0
2746;1204395;144.0;375.0;38.0;2024-07-01;21.0
2747;1204396;157.0;359.0;44.0;2024-07-01;35.0
2748;1204398;259.0;557.0;46.0;2024-07-01;27.0
2749;1204404;255.0;642.0;40.0;2024-07-01;26.0
2750;1204406;230.0;490.0;47.0;2024-07-01;30.0
2751;1204407;385.0;477.0;81.0;2024-07-01;91.0
2752;1204408;436.0;506.0;86.0;2024-07-01;61.0
2753;1204409;246.0;501.0;49.0;2024-07-01;37.0
2754;1204410;237.0;353.0;67.0;2024-07-01;48.0
2755;1204411;72.0;312.0;23.0;2024-07-01;21.0
2756;1204412;279.0;535.0;52.0;2024-07-01;44.0
2757;1204416;109.0;536.0;20.0;2024-07-01;20.0
2758;1204422;384.0;444.0;86.0;2024-07-01;65.0
2759;1204423;107.0;327.0;33.0;2024-07-01;24.0
2760;1204426;584.0;596.0;98.0;2024-07-01;100.0
2761;1204427;148.0;438.0;34.0;2024-07-01;31.0
2762;1204431;442.0;491.0;90.0;2024-07-01;91.0
2763;1204436;173.0;194.0;89.0;2024-07-01;100.0
2764;1204441;254.0;404.0;63.0;2024-07-01;25.0
2765;1204444;108.0;429.0;25.0;2024-07-01;23.0
2766;1204445;503.0;514.0;98.0;2024-07-01;100.0
2767;1204449;54.0;205.0;26.0;2024-07-01;19.0
2768;1204450;141.0;169.0;83.0;2024-07-01;56.0
2769;1204453;495.0;520.0;95.0;2024-07-01;97.0
2770;1204455;135.0;587.0;23.0;2024-07-01;24.0
2771;1204456;466.0;537.0;87.0;2024-07-01;67.0
2772;1204457;450.0;517.0;87.0;2024-07-01;66.0
2773;1204459;452.0;464.0;97.0;2024-07-01;100.0
2774;1204460;97.0;516.0;19.0;2024-07-01;8.0
2775;1204462;90.0;542.0;17.0;2024-07-01;13.0
2776;1204464;359.0;442.0;81.0;2024-07-01;91.0
2777;1204472;124.0;496.0;25.0;2024-07-01;21.0
2778;1204473;141.0;539.0;26.0;2024-07-01;28.0
2779;1204474;317.0;404.0;78.0;2024-07-01;48.0
2780;1204479;115.0;527.0;22.0;2024-07-01;15.0
2781;1204480;542.0;554.0;98.0;2024-07-01;100.0
2782;1204481;133.0;529.0;25.0;2024-07-01;16.0
2783;1204482;231.0;259.0;89.0;2024-07-01;
2784;1204485;205.0;493.0;42.0;2024-07-01;34.0
2785;1204486;530.0;567.0;93.0;2024-07-01;95.0
2786;1204488;314.0;362.0;87.0;2024-07-01;83.0
2787;1204489;298.0;316.0;94.0;2024-07-01;
2788;1204491;415.0;504.0;82.0;2024-07-01;64.0
2789;1204492;542.0;548.0;99.0;2024-07-01;100.0
2790;1204494;170.0;189.0;90.0;2024-07-01;62.0
2791;1204495;511.0;519.0;98.0;2024-07-01;100.0
2792;1204497;413.0;508.0;81.0;2024-07-01;62.0
2793;1204498;382.0;506.0;75.0;2024-07-01;57.0
2794;1204501;607.0;623.0;97.0;2024-07-01;100.0
2795;1204504;417.0;502.0;83.0;2024-07-01;65.0
2796;1204506;294.0;339.0;87.0;2024-07-01;77.0
2797;1204508;464.0;516.0;90.0;2024-07-01;69.0
2798;1204511;159.0;339.0;47.0;2024-07-01;26.0
2799;1204512;464.0;645.0;72.0;2024-07-01;49.0
2800;1204517;124.0;287.0;43.0;2024-07-01;40.0
2801;1204518;119.0;418.0;28.0;2024-07-01;16.0
2802;1204520;75.0;403.0;19.0;2024-07-01;19.0
2803;1204524;214.0;273.0;78.0;2024-07-01;50.0
2804;1204525;181.0;518.0;35.0;2024-07-01;24.0
2805;1204526;92.0;524.0;18.0;2024-07-01;12.0
2806;1204528;111.0;574.0;19.0;2024-07-01;17.0
2807;1204534;483.0;543.0;89.0;2024-07-01;95.0
2808;1204535;446.0;568.0;79.0;2024-07-01;90.0
2809;1204536;132.0;556.0;24.0;2024-07-01;24.0
2810;1204539;345.0;407.0;85.0;2024-07-01;71.0
2811;1204540;429.0;561.0;76.0;2024-07-01;57.0
2812;1204549;349.0;402.0;87.0;2024-07-01;50.0
2813;1204550;172.0;215.0;80.0;2024-07-01;48.0
2814;1204553;519.0;566.0;92.0;2024-07-01;100.0
2815;1204557;397.0;486.0;82.0;2024-07-01;66.0
2816;1204559;418.0;426.0;98.0;2024-07-01;100.0
2817;1204560;281.0;333.0;84.0;2024-07-01;61.0
2818;1204563;136.0;285.0;48.0;2024-07-01;32.0
2819;1204566;345.0;364.0;95.0;2024-07-01;92.0
2820;1204567;366.0;415.0;88.0;2024-07-01;61.0
2821;1204570;125.0;352.0;36.0;2024-07-01;24.0
2822;1204571;314.0;383.0;82.0;2024-07-01;71.0
2823;1204572;132.0;564.0;23.0;2024-07-01;19.0
2824;1204573;412.0;486.0;85.0;2024-07-01;68.0
2825;1204574;236.0;282.0;84.0;2024-07-01;66.0
2826;1205476;470.0;528.0;89.0;2024-07-01;72.0
2827;1205550;448.0;555.0;81.0;2024-07-01;67.0
2828;1205865;196.0;437.0;45.0;2024-07-01;30.0
2829;1206018;394.0;471.0;84.0;2024-07-01;92.0
2830;1209189;498.0;513.0;97.0;2024-07-01;97.0
2831;1209787;110.0;577.0;19.0;2024-07-01;20.0
2832;1210989;414.0;485.0;85.0;2024-07-01;67.0
2833;1213762;57.0;137.0;42.0;2024-07-01;
2834;1215043;345.0;458.0;75.0;2024-07-01;60.0
2835;1218086;417.0;490.0;85.0;2024-07-01;68.0
2836;1220527;576.0;585.0;98.0;2024-07-01;100.0
2837;1220528;449.0;514.0;87.0;2024-07-01;64.0
2838;1220529;555.0;629.0;88.0;2024-07-01;64.0
2839;1220530;152.0;578.0;26.0;2024-07-01;27.0
2840;1220532;361.0;449.0;80.0;2024-07-01;62.0
2841;1220533;533.0;562.0;95.0;2024-07-01;100.0
2842;1220534;405.0;512.0;79.0;2024-07-01;58.0
2843;1220536;517.0;622.0;83.0;2024-07-01;65.0
2844;1220537;315.0;358.0;88.0;2024-07-01;72.0
2845;1220538;415.0;487.0;85.0;2024-07-01;59.0
2846;1220539;504.0;585.0;86.0;2024-07-01;73.0
2847;1220540;349.0;434.0;80.0;2024-07-01;58.0
2848;1220542;342.0;437.0;78.0;2024-07-01;56.0
2849;1220543;539.0;678.0;79.0;2024-07-01;50.0
2850;1220544;467.0;560.0;83.0;2024-07-01;70.0
2851;1220545;137.0;553.0;25.0;2024-07-01;21.0
2852;1220546;103.0;589.0;17.0;2024-07-01;16.0
2853;1220547;116.0;671.0;17.0;2024-07-01;13.0
2854;1220548;496.0;513.0;97.0;2024-07-01;100.0
2855;1220549;178.0;505.0;35.0;2024-07-01;32.0
2856;1220550;140.0;635.0;22.0;2024-07-01;20.0
2857;1220551;320.0;546.0;59.0;2024-07-01;59.0
2858;1220552;143.0;664.0;22.0;2024-07-01;22.0
2859;1220553;517.0;535.0;97.0;2024-07-01;98.0
2860;1220554;484.0;499.0;97.0;2024-07-01;100.0
2861;1220555;469.0;493.0;95.0;2024-07-01;91.0
2862;1220556;520.0;529.0;98.0;2024-07-01;100.0
2863;1220557;124.0;541.0;23.0;2024-07-01;24.0
2864;1220558;107.0;541.0;20.0;2024-07-01;22.0
2865;1220559;100.0;572.0;17.0;2024-07-01;11.0
2866;1220560;349.0;438.0;80.0;2024-07-01;65.0
2867;1220561;504.0;601.0;84.0;2024-07-01;63.0
2868;1220563;316.0;456.0;69.0;2024-07-01;59.0
2869;1220564;334.0;395.0;85.0;2024-07-01;70.0
2870;1220565;485.0;494.0;98.0;2024-07-01;98.0
2871;1220566;332.0;423.0;78.0;2024-07-01;53.0
2872;1220567;338.0;402.0;84.0;2024-07-01;62.0
2873;1220568;90.0;527.0;17.0;2024-07-01;19.0
2874;1220569;282.0;481.0;59.0;2024-07-01;45.0
2875;1220570;354.0;445.0;80.0;2024-07-01;58.0
2876;1220571;290.0;592.0;49.0;2024-07-01;35.0
2877;1220572;285.0;383.0;74.0;2024-07-01;56.0
2878;1220573;432.0;463.0;93.0;2024-07-01;97.0
2879;1220574;126.0;602.0;21.0;2024-07-01;12.0
2880;1220576;181.0;653.0;28.0;2024-07-01;19.0
2881;1220578;540.0;599.0;90.0;2024-07-01;74.0
2882;1220581;524.0;551.0;95.0;2024-07-01;100.0
2883;1220582;417.0;447.0;93.0;2024-07-01;95.0
2884;1220583;249.0;607.0;41.0;2024-07-01;25.0
2885;1220584;489.0;553.0;88.0;2024-07-01;72.0
2886;1220585;331.0;397.0;83.0;2024-07-01;53.0
2887;1220586;459.0;508.0;90.0;2024-07-01;97.0
2888;1220588;377.0;716.0;53.0;2024-07-01;30.0
2889;1220589;225.0;456.0;49.0;2024-07-01;37.0
2890;1220590;214.0;539.0;40.0;2024-07-01;31.0
2891;1220591;471.0;505.0;93.0;2024-07-01;75.0
2892;1220592;429.0;495.0;87.0;2024-07-01;65.0
2893;1220594;153.0;582.0;26.0;2024-07-01;25.0
2894;1220595;143.0;622.0;23.0;2024-07-01;18.0
2895;1220597;283.0;522.0;54.0;2024-07-01;43.0
2896;1220598;541.0;648.0;83.0;2024-07-01;89.0
2897;1220599;446.0;568.0;79.0;2024-07-01;67.0
2898;1220602;502.0;512.0;98.0;2024-07-01;100.0
2899;1220603;377.0;496.0;76.0;2024-07-01;53.0
2900;1220604;446.0;502.0;89.0;2024-07-01;74.0
2901;1220605;540.0;574.0;94.0;2024-07-01;100.0
2902;1220606;536.0;547.0;98.0;2024-07-01;100.0
2903;1220607;516.0;569.0;91.0;2024-07-01;74.0
2904;1220608;276.0;546.0;51.0;2024-07-01;37.0
2905;1220609;239.0;498.0;48.0;2024-07-01;26.0
2906;1220610;173.0;507.0;34.0;2024-07-01;22.0
2907;1220611;145.0;567.0;26.0;2024-07-01;23.0
2908;1220612;513.0;602.0;85.0;2024-07-01;66.0
2909;1220613;164.0;570.0;29.0;2024-07-01;24.0
2910;1220615;490.0;585.0;84.0;2024-07-01;96.0
2911;1220616;366.0;484.0;76.0;2024-07-01;57.0
2912;1220617;446.0;531.0;84.0;2024-07-01;70.0
2913;1220618;350.0;522.0;67.0;2024-07-01;47.0
2914;1220619;122.0;658.0;19.0;2024-07-01;16.0
2915;1220620;265.0;576.0;46.0;2024-07-01;33.0
2916;1220621;108.0;589.0;18.0;2024-07-01;14.0
2917;1220622;440.0;505.0;87.0;2024-07-01;64.0
2918;1220623;423.0;480.0;88.0;2024-07-01;89.0
2919;1220624;485.0;633.0;77.0;2024-07-01;59.0
2920;1220625;335.0;448.0;75.0;2024-07-01;67.0
2921;1220626;339.0;566.0;60.0;2024-07-01;35.0
2922;1220628;118.0;511.0;23.0;2024-07-01;30.0
2923;1220629;457.0;467.0;98.0;2024-07-01;100.0
2924;1220630;431.0;580.0;74.0;2024-07-01;48.0
2925;1220631;416.0;525.0;79.0;2024-07-01;66.0
2926;1220632;550.0;565.0;97.0;2024-07-01;100.0
2927;1220633;70.0;429.0;16.0;2024-07-01;13.0
2928;1220635;458.0;553.0;83.0;2024-07-01;43.0
2929;1220638;290.0;568.0;51.0;2024-07-01;46.0
2930;1220639;428.0;512.0;84.0;2024-07-01;92.0
2931;1220640;469.0;488.0;96.0;2024-07-01;100.0
2932;1220641;478.0;547.0;87.0;2024-07-01;70.0
2933;1220642;212.0;257.0;82.0;2024-07-01;
2934;1220644;186.0;605.0;31.0;2024-07-01;26.0
2935;1220645;360.0;429.0;84.0;2024-07-01;95.0
2936;1220646;284.0;322.0;88.0;2024-07-01;
2937;1220647;293.0;364.0;80.0;2024-07-01;54.0
2938;1220648;376.0;469.0;80.0;2024-07-01;68.0
2939;1220649;290.0;429.0;68.0;2024-07-01;42.0
2940;1220650;374.0;511.0;73.0;2024-07-01;51.0
2941;1220651;298.0;426.0;70.0;2024-07-01;50.0
2942;1220652;142.0;600.0;24.0;2024-07-01;17.0
2943;1220653;327.0;522.0;63.0;2024-07-01;31.0
2944;1220654;119.0;651.0;18.0;2024-07-01;14.0
2945;1220655;94.0;485.0;19.0;2024-07-01;22.0
2946;1220656;469.0;602.0;78.0;2024-07-01;58.0
2947;1220657;88.0;426.0;21.0;2024-07-01;19.0
2948;1220658;391.0;477.0;82.0;2024-07-01;68.0
2949;1220659;199.0;526.0;38.0;2024-07-01;20.0
2950;1220660;346.0;408.0;85.0;2024-07-01;91.0
2951;1220661;209.0;409.0;51.0;2024-07-01;43.0
2952;1220662;523.0;550.0;95.0;2024-07-01;100.0
2953;1220663;516.0;546.0;95.0;2024-07-01;98.0
2954;1220664;503.0;547.0;92.0;2024-07-01;93.0
2955;1220665;128.0;458.0;28.0;2024-07-01;17.0
2956;1220666;150.0;613.0;24.0;2024-07-01;23.0
2957;1220667;561.0;580.0;97.0;2024-07-01;100.0
2958;1220668;552.0;571.0;97.0;2024-07-01;100.0
2959;1220669;438.0;509.0;86.0;2024-07-01;59.0
2960;1220670;436.0;478.0;91.0;2024-07-01;57.0
2961;1220671;553.0;562.0;98.0;2024-07-01;100.0
2962;1220672;441.0;512.0;86.0;2024-07-01;67.0
2963;1220673;116.0;518.0;22.0;2024-07-01;20.0
2964;1220674;306.0;358.0;85.0;2024-07-01;74.0
2965;1220675;424.0;487.0;87.0;2024-07-01;65.0
2966;1220676;394.0;447.0;88.0;2024-07-01;58.0
2967;1220677;446.0;499.0;89.0;2024-07-01;75.0
2968;1220681;324.0;366.0;89.0;2024-07-01;69.0
2969;1220682;518.0;538.0;96.0;2024-07-01;100.0
2970;1220683;453.0;582.0;78.0;2024-07-01;59.0
2971;1220684;349.0;472.0;74.0;2024-07-01;39.0
2972;1220685;411.0;540.0;76.0;2024-07-01;53.0
2973;1220686;521.0;582.0;90.0;2024-07-01;96.0
2974;1220687;369.0;419.0;88.0;2024-07-01;54.0
2975;1220688;544.0;556.0;98.0;2024-07-01;100.0
2976;1220689;139.0;292.0;48.0;2024-07-01;32.0
2977;1220690;138.0;581.0;24.0;2024-07-01;20.0
2978;1220691;525.0;600.0;88.0;2024-07-01;69.0
2979;1220692;403.0;468.0;86.0;2024-07-01;69.0
2980;1220693;115.0;439.0;26.0;2024-07-01;16.0
2981;1220694;438.0;489.0;90.0;2024-07-01;89.0
2982;1220695;420.0;510.0;82.0;2024-07-01;68.0
2983;1220696;541.0;553.0;98.0;2024-07-01;100.0
2984;1220697;374.0;418.0;89.0;2024-07-01;63.0
2985;1220699;463.0;506.0;92.0;2024-07-01;72.0
2986;1220700;502.0;506.0;99.0;2024-07-01;100.0
2987;1220701;495.0;574.0;86.0;2024-07-01;66.0
2988;1220702;245.0;318.0;77.0;2024-07-01;44.0
2989;1220703;480.0;541.0;89.0;2024-07-01;80.0
2990;1220704;429.0;433.0;99.0;2024-07-01;100.0
2991;1220706;158.0;302.0;52.0;2024-07-01;47.0
2992;1220707;320.0;355.0;90.0;2024-07-01;75.0
2993;1220708;533.0;582.0;92.0;2024-07-01;74.0
2994;1220712;294.0;349.0;84.0;2024-07-01;
2995;1220714;477.0;569.0;84.0;2024-07-01;64.0
2996;1220715;341.0;468.0;73.0;2024-07-01;52.0
2997;1221148;584.0;593.0;98.0;2024-07-01;100.0
2998;1221328;143.0;532.0;27.0;2024-07-01;27.0
2999;1221329;150.0;187.0;80.0;2024-07-01;
3000;1221338;464.0;558.0;83.0;2024-07-01;93.0
3001;1222429;451.0;548.0;82.0;2024-07-01;68.0
3002;1223128;343.0;500.0;69.0;2024-07-01;51.0
3003;1224117;463.0;554.0;84.0;2024-07-01;58.0
3004;1224333;514.0;522.0;98.0;2024-07-01;100.0
3005;1225730;147.0;163.0;90.0;2024-07-01;
3006;1226179;403.0;622.0;65.0;2024-07-01;42.0
3007;1226708;220.0;395.0;56.0;2024-07-01;45.0
3008;1226837;312.0;371.0;84.0;2024-07-01;60.0
3009;1227433;252.0;329.0;77.0;2024-07-01;69.0
3010;1229432;40.0;149.0;27.0;2024-07-01;
3011;1230762;56.0;83.0;67.0;2024-07-01;
3012;1230765;129.0;133.0;97.0;2024-07-01;
3013;1230767;27.0;146.0;18.0;2024-07-01;
3014;1230768;106.0;126.0;84.0;2024-07-01;
3015;1230957;85.0;98.0;87.0;2024-07-01;
3016;1231911;115.0;116.0;99.0;2024-07-01;
3017;1233218;19.0;28.0;68.0;2024-07-01;
3018;162881;336.0;420.0;80.0;2024-10-01;87.0
3019;166385;403.0;472.0;85.0;2024-10-01;90.0
3020;166828;393.0;468.0;84.0;2024-10-01;85.0
3021;169871;624.0;634.0;98.0;2024-10-01;98.0
3022;172442;397.0;427.0;93.0;2024-10-01;81.0
3023;173433;533.0;542.0;98.0;2024-10-01;96.0
3024;173441;361.0;447.0;81.0;2024-10-01;84.0
3025;173486;417.0;489.0;85.0;2024-10-01;83.0
3026;173531;426.0;521.0;82.0;2024-10-01;88.0
3027;173579;146.0;560.0;26.0;2024-10-01;30.0
3028;173604;526.0;552.0;95.0;2024-10-01;
3029;173692;113.0;465.0;24.0;2024-10-01;39.0
3030;173701;464.0;472.0;98.0;2024-10-01;96.0
3031;173768;389.0;540.0;72.0;2024-10-01;71.0
3032;173778;360.0;432.0;83.0;2024-10-01;97.0
3033;173788;69.0;87.0;79.0;2024-10-01;
